Date,Adjusted Close
2006/01/03,3.4209396839141846
2006/01/04,3.4175381660461426
2006/01/05,3.4200892448425293
2006/01/06,3.4621872901916504
2006/01/09,3.485149383544922
2006/01/10,3.429018974304199
2006/01/11,3.106698513031006
2006/01/12,3.162827968597412
2006/01/13,3.123281717300415
2006/01/17,3.0837361812591553
2006/01/18,3.0743813514709473
2006/01/19,3.181962728500366
2006/01/20,3.108398914337158
2006/01/23,3.138165235519409
2006/01/24,3.180262327194214
2006/01/25,3.156024694442749
2006/01/26,3.1738836765289307
2006/01/27,3.1777114868164062
2006/01/30,3.2062013149261475
2006/01/31,3.241070032119751
2006/02/01,3.252976655960083
2006/02/02,3.1449685096740723
2006/02/03,3.1811132431030273
2006/02/06,3.2091782093048096
2006/02/07,3.1636786460876465
2006/02/08,3.10414719581604
2006/02/09,3.180262327194214
2006/02/10,3.1207308769226074
2006/02/13,3.062049388885498
2006/02/14,3.0233542919158936
2006/02/15,3.0118722915649414
2006/02/16,3.009746789932251
2006/02/17,2.9901866912841797
2006/02/21,2.976579189300537
2006/02/22,3.005495309829712
2006/02/23,2.998690605163574
2006/02/24,2.9833831787109375
2006/02/27,3.0867128372192383
2006/02/28,3.010596990585327
2006/03/01,3.0760815143585205
2006/03/02,3.067577838897705
2006/03/03,3.0526950359344482
2006/03/06,2.9748785495758057
2006/03/07,2.91152024269104
2006/03/08,2.9068422317504883
2006/03/09,2.9378836154937744
2006/03/10,2.977429151535034
2006/03/13,2.9965643882751465
2006/03/14,2.985933542251587
2006/03/15,3.036111354827881
2006/03/16,3.06119966506958
2006/03/17,3.0509932041168213
2006/03/20,3.108398914337158
2006/03/21,3.09564208984375
2006/03/22,3.159851312637329
2006/03/23,3.104572296142578
2006/03/24,3.079908847808838
2006/03/27,3.1058473587036133
2006/03/28,3.1292359828948975
2006/03/29,3.1993978023529053
2006/03/30,3.2342658042907715
2006/03/31,3.3108069896698
2006/04/03,3.317610025405884
2006/04/04,3.33547043800354
2006/04/05,3.257227659225464
2006/04/06,3.208326816558838
2006/04/07,3.2253358364105225
2006/04/10,3.1934444904327393
2006/04/11,3.2040748596191406
2006/04/12,3.1942946910858154
2006/04/13,3.1883420944213867
2006/04/17,3.605062246322632
2006/04/18,3.5553104877471924
