Date,Adjusted Close
2006/01/03,9.015000343322754
2006/01/04,9.029999732971191
2006/01/05,8.9975004196167
2006/01/06,9.069999694824219
2006/01/09,9.172499656677246
2006/01/10,9.432499885559082
2006/01/11,9.452500343322754
2006/01/12,9.4375
2006/01/13,9.204999923706055
2006/01/17,8.875
2006/01/18,8.875
2006/01/19,9.117500305175781
2006/01/20,8.9350004196167
2006/01/23,8.792499542236328
2006/01/24,8.755000114440918
2006/01/25,10.4399995803833
2006/01/26,10.2475004196167
2006/01/27,9.97249984741211
2006/01/30,10.052499771118164
2006/01/31,10.005000114440918
2006/02/01,9.895000457763672
2006/02/02,9.8725004196167
2006/02/03,9.680000305175781
2006/02/06,9.600000381469727
2006/02/07,9.675000190734863
2006/02/08,9.7475004196167
2006/02/09,9.755000114440918
2006/02/10,9.717499732971191
2006/02/13,9.555000305175781
2006/02/14,9.680000305175781
2006/02/15,9.717499732971191
2006/02/16,9.800000190734863
2006/02/17,9.802499771118164
2006/02/21,9.757499694824219
2006/02/22,10.020000457763672
2006/02/23,10.082500457763672
2006/02/24,10.1225004196167
2006/02/27,10.260000228881836
2006/02/28,10.227499961853027
2006/03/01,10.287500381469727
2006/03/02,10.875
2006/03/03,10.742500305175781
2006/03/06,10.6274995803833
2006/03/07,10.577500343322754
2006/03/08,10.520000457763672
2006/03/09,10.217499732971191
2006/03/10,10.282500267028809
2006/03/13,10.46500015258789
2006/03/14,10.592499732971191
2006/03/15,10.524999618530273
2006/03/16,10.704999923706055
2006/03/17,10.662500381469727
2006/03/20,10.97249984741211
2006/03/21,11.067500114440918
2006/03/22,11.1274995803833
2006/03/23,11.079999923706055
2006/03/24,11.237500190734863
2006/03/27,11.130000114440918
2006/03/28,10.917499542236328
2006/03/29,11.192500114440918
2006/03/30,11.017499923706055
2006/03/31,11.262499809265137
2006/04/03,10.962499618530273
2006/04/04,11.077500343322754
2006/04/05,11.1875
2006/04/06,11.15999984741211
2006/04/07,11.1225004196167
2006/04/10,10.949999809265137
2006/04/11,10.725000381469727
2006/04/12,10.697500228881836
2006/04/13,10.760000228881836
2006/04/17,10.880000114440918
2006/04/18,10.744999885559082
2006/04/19,11.109999656677246
2006/04/20,12.069999694824219
2006/04/21,12.02750015258789
2006/04/24,11.824999809265137
2006/04/25,11.992500305175781
2006/04/26,11.822500228881836
2006/04/27,11.770000457763672
2006/04/28,11.845000267028809
2006/05/01,11.779999732971191
2006/05/02,11.932499885559082
2006/05/03,11.800000190734863
2006/05/04,12.017499923706055
2006/05/05,12.130000114440918
2006/05/08,12.107500076293945
2006/05/09,12.117500305175781
2006/05/10,12.047499656677246
2006/05/11,11.917499542236328
2006/05/12,11.552499771118164
2006/05/15,11.399999618530273
2006/05/16,11.4350004196167
2006/05/17,11.220000267028809
2006/05/18,11.267499923706055
2006/05/19,11.104999542236328
2006/05/22,11.197500228881836
2006/05/23,11.617500305175781
2006/05/24,11.5
2006/05/25,11.694999694824219
2006/05/26,11.787500381469727
2006/05/30,11.350000381469727
2006/05/31,11.484999656677246
2006/06/01,11.397500038146973
2006/06/02,11.295000076293945
2006/06/05,11.109999656677246
2006/06/06,11.055000305175781
2006/06/07,10.9375
2006/06/08,10.487500190734863
2006/06/09,10.647500038146973
2006/06/12,10.375
2006/06/13,10.2524995803833
2006/06/14,10.194999694824219
2006/06/15,10.5625
2006/06/16,10.3149995803833
2006/06/19,10.135000228881836
2006/06/20,10.029999732971191
2006/06/21,10.34000015258789
2006/06/22,10.1875
2006/06/23,10.079999923706055
2006/06/26,10.0625
2006/06/27,9.84000015258789
2006/06/28,10.050000190734863
2006/06/29,10.654999732971191
2006/06/30,11.15999984741211
2006/07/03,11.345000267028809
2006/07/05,11.272500038146973
2006/07/06,11.324999809265137
2006/07/07,11.28499984741211
2006/07/10,11.300000190734863
2006/07/11,11.539999961853027
2006/07/12,11.4399995803833
2006/07/13,11.382499694824219
2006/07/14,11.095000267028809
2006/07/17,10.725000381469727
2006/07/18,10.675000190734863
2006/07/19,10.832500457763672
2006/07/20,10.78499984741211
2006/07/21,10.645000457763672
2006/07/24,10.694999694824219
2006/07/25,10.75
2006/07/26,11.582500457763672
2006/07/27,11.675000190734863
2006/07/28,11.595000267028809
2006/07/31,12.007499694824219
2006/08/01,11.682499885559082
2006/08/02,11.737500190734863
2006/08/03,12.262499809265137
2006/08/04,12.132499694824219
2006/08/07,12.130000114440918
2006/08/08,12.057499885559082
2006/08/09,11.800000190734863
2006/08/10,12.104999542236328
2006/08/11,12.015000343322754
2006/08/14,11.774999618530273
2006/08/15,11.970000267028809
2006/08/16,12.212499618530273
2006/08/17,12.225000381469727
2006/08/18,12.25
2006/08/21,12.774999618530273
2006/08/22,12.6875
2006/08/23,12.462499618530273
2006/08/24,11.895000457763672
2006/08/25,11.895000457763672
2006/08/28,12.232500076293945
2006/08/29,12.202500343322754
2006/08/30,12.487500190734863
2006/08/31,12.242500305175781
2006/09/01,12.220000267028809
2006/09/05,12.300000190734863
2006/09/06,12.052499771118164
2006/09/07,12.052499771118164
2006/09/08,12.022500038146973
2006/09/11,11.960000038146973
2006/09/12,12.077500343322754
2006/09/13,12.137499809265137
2006/09/14,12.050000190734863
2006/09/15,11.942500114440918
2006/09/18,11.600000381469727
2006/09/19,11.632499694824219
2006/09/20,11.697500228881836
2006/09/21,11.744999885559082
2006/09/22,11.482500076293945
2006/09/25,11.607500076293945
2006/09/26,11.772500038146973
2006/09/27,11.782500267028809
2006/09/28,11.862500190734863
2006/09/29,11.770000457763672
2006/10/02,11.645000457763672
2006/10/03,11.77750015258789
2006/10/04,11.8725004196167
2006/10/05,12.1875
2006/10/06,11.925000190734863
2006/10/09,11.987500190734863
2006/10/10,12.130000114440918
2006/10/11,12.237500190734863
2006/10/12,12.5
2006/10/13,12.59749984741211
2006/10/16,12.707500457763672
2006/10/17,12.640000343322754
2006/10/18,12.332500457763672
2006/10/19,12.232500076293945
2006/10/20,11.162500381469727
2006/10/23,11.055000305175781
2006/10/24,11.050000190734863
2006/10/25,12.212499618530273
2006/10/26,12.149999618530273
2006/10/27,11.930000305175781
2006/10/30,11.765000343322754
2006/10/31,11.555000305175781
2006/11/01,11.302499771118164
2006/11/02,11.255000114440918
2006/11/03,11.177499771118164
2006/11/06,11.194999694824219
2006/11/07,11.354999542236328
2006/11/08,11.3725004196167
2006/11/09,11.574999809265137
2006/11/10,11.677499771118164
2006/11/13,11.755000114440918
2006/11/14,11.90250015258789
2006/11/15,12.164999961853027
2006/11/16,12.137499809265137
2006/11/17,11.9375
2006/11/20,12.180000305175781
2006/11/21,12.207500457763672
2006/11/22,12.412500381469727
2006/11/24,12.529999732971191
2006/11/27,12.142499923706055
2006/11/28,12.015000343322754
2006/11/29,11.932499885559082
2006/11/30,11.992500305175781
2006/12/01,11.949999809265137
2006/12/04,12.369999885559082
2006/12/05,12.475000381469727
2006/12/06,12.505000114440918
2006/12/07,12.375
