x,y
"01/2011",0.658
"02/2011",0.746
"03/2011",0.871
"04/2011",0.773
"05/2011",0.757
"06/2011",0.634
"07/2011",0.53
"08/2011",0.487
"09/2011",0.467
"10/2011",0.391
"11/2011",0.422
"12/2011",0.431
