x,y
"01/2020",9.282
"02/2020",8.899
"03/2020",8.992
"04/2020",8.864
"05/2020",9.444
"06/2020",11.6
"07/2020",12.47
"08/2020",12.605
"09/2020",13.07
"10/2020",13.764
"11/2020",8.992
