x,y
"01/2020",3.354
"02/2020",3.227
"03/2020",3.08
"04/2020",3.158
"05/2020",3.787
"06/2020",4.894
"07/2020",5.489
"08/2020",5.045
"09/2020",5.003
"10/2020",6.27
"11/2020",4.476
