x,y
"01/2008",0.955
"02/2008",0.997
"03/2008",1.077
"04/2008",1.127
"05/2008",1.08
"06/2008",1.09
"07/2008",1.043
"08/2008",1.025
"09/2008",0.905
"10/2008",0.768
"11/2008",0.52
"12/2008",0.585
