x,y
"01/2007",1.606
"02/2007",1.733
"03/2007",1.963
"04/2007",1.728
"05/2007",1.728
"06/2007",1.593
"07/2007",1.704
"08/2007",1.768
"09/2007",1.381
"10/2007",1.858
"11/2007",1.343
"12/2007",1.328
