x,y
"01/2010",0.862
"02/2010",0.787
"03/2010",0.987
"04/2010",1.02
"05/2010",0.931
"06/2010",1.069
"07/2010",1.039
"08/2010",1.04
"09/2010",0.997
"10/2010",1.083
"11/2010",1.179
"12/2010",1.369
