x,y
"01/2008",0.985
"02/2008",0.899
"03/2008",0.921
"04/2008",1.062
"05/2008",1.1
"06/2008",1.046
"07/2008",1.04
"08/2008",1.097
"09/2008",0.918
"10/2008",0.81
"11/2008",0.591
"12/2008",0.699
