x,y
"01/2013",1.224
"02/2013",1.13
"03/2013",1.214
"04/2013",1.418
"05/2013",1.618
"06/2013",1.505
"07/2013",1.608
"08/2013",1.56
"09/2013",1.423
"10/2013",1.73
"11/2013",1.64
"12/2013",1.734
