x,y
"02/2006",0.926
"03/2006",1.171
"04/2006",0.939
"05/2006",1.047
"06/2006",1.013
"07/2006",0.893
"08/2006",1.05
"09/2006",0.943
"10/2006",1.1
"11/2006",1.104
"12/2006",1.029
