x,y
"01/2007",1.074
"02/2007",1.069
"03/2007",1.128
"04/2007",1.055
"05/2007",1.216
"06/2007",1.141
"07/2007",1.157
"08/2007",1.246
"09/2007",1.08
"10/2007",1.372
"11/2007",1.098
"12/2007",1.018
