x,y
"01/2014",2.543
"02/2014",2.325
"03/2014",2.789
"04/2014",2.971
"05/2014",3.011
"06/2014",3.113
"07/2014",3.354
"08/2014",3.077
"09/2014",3.108
"10/2014",3.425
"11/2014",3.05
"12/2014",3.518
