x,y
"01/2016",1.143
"02/2016",1.105
"03/2016",1.31
"04/2016",1.332
"05/2016",1.435
"06/2016",1.577
"07/2016",1.531
"08/2016",1.955
"09/2016",1.814
"10/2016",1.828
"11/2016",1.944
"12/2016",1.986
