x,y
"01/2020",7.394
"02/2020",6.871
"03/2020",6.585
"04/2020",7.186
"05/2020",7.672
"06/2020",9.726
"07/2020",10.288
"08/2020",10.202
"09/2020",10.316
"10/2020",11.549
"11/2020",7.998
