x,y
"01/2018",1.903
"02/2018",1.665
"03/2018",1.705
"04/2018",1.525
"05/2018",1.672
"06/2018",1.695
"07/2018",1.71
"08/2018",2.102
"09/2018",1.919
"10/2018",2.134
"11/2018",1.684
"12/2018",1.517
