x,y
"01/2013",1.58
"02/2013",1.481
"03/2013",1.576
"04/2013",1.684
"05/2013",1.789
"06/2013",1.653
"07/2013",1.999
"08/2013",2.072
"09/2013",1.967
"10/2013",2.223
"11/2013",1.873
"12/2013",1.974
