x,y
"01/2017",1.189
"02/2017",1.221
"03/2017",1.497
"04/2017",1.341
"05/2017",1.769
"06/2017",1.748
"07/2017",1.607
"08/2017",1.827
"09/2017",1.561
"10/2017",2.086
"11/2017",2.399
"12/2017",2.057
