x,y
"01/2007",0.986
"02/2007",0.961
"03/2007",1.104
"04/2007",1.058
"05/2007",1.147
"06/2007",1.074
"07/2007",1.071
"08/2007",1.045
"09/2007",0.86
"10/2007",1.025
"11/2007",0.909
"12/2007",0.8
