x,y
"01/2016",3.934
"02/2016",4.234
"03/2016",5.232
"04/2016",5.029
"05/2016",4.785
"06/2016",5.018
"07/2016",4.53
"08/2016",4.908
"09/2016",4.364
"10/2016",4.414
"11/2016",4.543
"12/2016",4.432
