Date,Cumulative Returns
02/2006,0.9481862740595557
03/2006,1.062516069825453
04/2006,0.8788634385958495
05/2006,0.9950440700288421
06/2006,0.9335207170416674
07/2006,0.8043607500784445
08/2006,0.9385534766521157
09/2006,0.8872441735138996
10/2006,1.0209647832621311
11/2006,0.9754675459318131
12/2006,0.9499754431945309
01/2007,0.9583301634526759
02/2007,0.915288580832254
03/2007,1.0573128148815403
04/2007,0.9967403195138937
05/2007,1.1100907142010148
06/2007,1.06686517838396
07/2007,1.1500577418872144
08/2007,1.2853990278068068
09/2007,1.0402219648940128
10/2007,1.2287346739419096
11/2007,1.015726331823663
12/2007,0.9489442098033006
01/2008,0.9543001002334675
02/2008,0.9963833551029694
03/2008,1.0764340872746723
04/2008,1.1262416356328406
05/2008,1.079453783734264
06/2008,1.0890467307520615
07/2008,1.0426549250023998
08/2008,1.0246486884083466
09/2008,0.9041363367382532
10/2008,0.7674238150269123
11/2008,0.5190097420073049
12/2008,0.584062896788156
01/2009,0.536579021129743
02/2009,0.4761715759414203
03/2009,0.5968199337391271
04/2009,0.6452014072086891
05/2009,0.6154322521608381
06/2009,0.6556708044283173
07/2009,0.7305676691395677
08/2009,0.7657156094560794
09/2009,0.7544155097264342
10/2009,0.7785813266454699
11/2009,0.6819848380038224
12/2009,0.810375607507709
01/2010,0.7062811803704145
02/2010,0.6399444596861393
03/2010,0.7975618615048105
04/2010,0.8024802308931384
05/2010,0.7128636386003012
06/2010,0.7730712763442598
07/2010,0.7075702867020282
08/2010,0.680128767108458
09/2010,0.6455947081731326
10/2010,0.6934565505184932
11/2010,0.7327507464091989
12/2010,0.8261733884090977
01/2011,0.8218358225438867
02/2011,0.8537885231575432
03/2011,0.9943189634617501
04/2011,0.8534023887393853
05/2011,0.8509184457109157
06/2011,0.7857654033560264
07/2011,0.7194422438830413
08/2011,0.7402821018739381
09/2011,0.6466441857373988
10/2011,0.6768358375939567
11/2011,0.693546321280346
12/2011,0.6379463852424982
01/2012,0.6719739931687152
02/2012,0.7300754026601058
03/2012,0.7884597276335192
04/2012,0.6832782558898709
05/2012,0.6885743852689036
06/2012,0.6596848002442943
07/2012,0.6521368218801719
08/2012,0.7787389745156064
09/2012,0.6416919924467509
10/2012,0.6701313639883756
11/2012,0.6517601664225132
12/2012,0.6554000484986897
01/2013,0.7542113584313472
02/2013,0.7585857808203122
03/2013,0.7936925078438319
04/2013,0.8791516474394595
05/2013,0.9658525179419769
06/2013,0.91195919203834
07/2013,1.0502783668728346
08/2013,1.0271705860343592
09/2013,0.9760302796818486
10/2013,1.2255847749976403
11/2013,1.0488522403101674
12/2013,1.078524906968282
01/2014,1.0974061501200965
02/2014,1.0474921338192298
03/2014,1.2436760800140274
04/2014,1.2399160945024006
05/2014,1.249395319831237
06/2014,1.4168244308034397
07/2014,1.501237173900667
08/2014,1.3913012170520214
09/2014,1.4327238222858258
10/2014,1.4477238009056834
11/2014,1.326980143221635
12/2014,1.6599051352092489
01/2015,1.4619414794622025
02/2015,1.4239678335690122
03/2015,1.617838709935373
04/2015,1.4104370389228533
05/2015,1.2342255725443936
06/2015,1.3569785050247276
07/2015,1.2457950556114303
08/2015,1.0748184137983074
09/2015,1.0065307195766675
10/2015,1.0855025038213937
11/2015,1.0990605113197391
12/2015,1.295195867749388
01/2016,1.0157210772176208
02/2016,1.0950092778838105
03/2016,1.3895611964079757
04/2016,1.398713828755031
05/2016,1.402075685007173
06/2016,1.6635463414332294
07/2016,1.6331784455039609
08/2016,2.041338324840895
09/2016,1.9947682338931274
10/2016,1.9279387267591552
11/2016,2.0123048792314546
12/2016,2.165712304899901
01/2017,2.135397484690171
02/2017,2.1663789261192314
03/2017,2.823440689682319
04/2017,2.3908203124066434
05/2017,3.0767624630115455
06/2017,3.133450225225914
07/2017,2.911814960046197
08/2017,3.237332488359093
09/2017,3.023003018139778
10/2017,3.8525050363800233
11/2017,3.823883278011729
12/2017,3.333768144716617
01/2018,3.74795013199945
02/2018,3.247670258827748
03/2018,3.9797108260141223
04/2018,3.6028520438453886
05/2018,3.723826626447195
06/2018,3.3637067519278334
07/2018,3.1764245831230684
08/2018,3.4449846622990976
09/2018,2.444900846972734
10/2018,2.597802997216951
11/2018,2.411923972936382
12/2018,2.0535709895726004
01/2019,2.436728755763417
02/2019,2.47042633438282
03/2019,2.7121823548662625
04/2019,2.9898483594977825
05/2019,2.982346655254966
06/2019,2.794341785956558
07/2019,3.459620241902554
08/2019,3.418900190738
09/2019,3.3823994299731015
10/2019,4.001464830434088
11/2019,3.8386557938758914
12/2019,4.155741975757966
01/2020,4.3183695976077585
02/2020,4.0039029934744566
03/2020,3.5950820349611963
04/2020,3.4890929816200402
05/2020,3.563934538938258
06/2020,4.361409671991535
07/2020,4.641706441805957
08/2020,4.564185080621287
09/2020,4.118984188215427
10/2020,4.558907531296684
11/2020,3.583038400402581
