Date,Cumulative Returns
01/2019,1.4265414568684405
02/2019,1.5702245957313408
03/2019,1.2986035316912994
04/2019,1.0646631284593844
05/2019,1.1740302193683656
06/2019,0.9207186680344374
07/2019,1.0064516173048577
01/2020,1.1997876785283783
02/2020,1.1935810616756457
03/2020,0.938946512884739
04/2020,0.9459534622631856
05/2020,1.058783195491139
06/2020,1.2022866650712538
07/2020,1.147521440857366
08/2020,1.0868599501040708
09/2020,1.216153539880515
10/2020,1.2813556730729467
11/2020,1.1085667708445075
