x,y
"-0.08",3
"-0.075",5
"-0.07",2
"-0.065",1
"-0.06",3
"-0.055",6
"-0.05",7
"-0.045",14
"-0.04",20
"-0.035",35
"-0.03",57
"-0.025",76
"-0.02",109
"-0.015",209
"-0.01",268
"-0.005",384
"0.0",511
"0.005",560
"0.01",472
"0.015",321
"0.02",226
"0.025",143
"0.03",78
"0.035",72
"0.04",41
"0.045",21
"0.05",10
"0.055",9
"0.06",7
"0.065",8
"0.07",4
"0.075",0
"0.08",2
"0.085",2
"0.09",1
"0.095",0
"0.1",3
"0.105",5
