Date,Cumulative Returns
2006/01/03,0.0
2006/01/04,1.0134355716858303
2006/01/05,1.0422263269429162
2006/01/06,1.0518236816297462
2006/01/09,1.0710170822000018
2006/01/10,1.0671783618150765
2006/01/11,1.090211187510552
2006/01/12,1.0633395407529664
2006/01/13,1.046065047327841
2006/01/17,1.0153549822168852
2006/01/18,1.0575817118685413
2006/01/19,1.1074853789041228
2006/01/20,1.0614202308990965
2006/01/23,1.0499038683899513
2006/01/24,1.0902111875105522
2006/01/25,1.1285986933913583
2006/01/26,1.0095967506237205
2006/01/27,1.0230324229867358
2006/01/30,1.0095967506237205
2006/01/31,1.0134355716858305
2006/02/01,1.0211132138100507
2006/02/02,1.0038386197077405
2006/02/03,0.9942418690840201
2006/02/06,0.99040304802191
2006/02/07,0.9731285545967847
2006/02/08,0.98272520454332
2006/02/09,0.9980803881145754
2006/02/10,0.9942418690840201
2006/02/13,0.9846450177831149
2006/02/14,0.9884835368136701
2006/02/15,0.9923224585529651
2006/02/16,1.019193601924626
2006/02/17,1.019193601924626
2006/02/21,1.0095967506237207
2006/02/22,1.0364681960269362
2006/02/23,1.0364681960269362
2006/02/24,1.0211132138100507
2006/02/27,1.0230324229867358
2006/02/28,1.0095967506237205
2006/03/01,1.0441459388283412
2006/03/02,1.040307017089046
2006/03/03,1.074855903262112
2006/03/06,1.0575817118685413
2006/03/07,1.038387505880806
2006/03/08,1.0460650473278412
2006/03/09,1.040307017089046
2006/03/10,1.0556619993059315
2006/03/13,1.0575817118685416
2006/03/14,1.0825333440319624
2006/03/15,1.1324374137762836
2006/03/16,1.1170825322365832
2006/03/17,1.1324374137762836
2006/03/20,1.1305180032452287
2006/03/21,1.151631418409649
2006/03/22,1.1612282697105543
2006/03/23,1.151631418409649
2006/03/24,1.232245754619296
2006/03/27,1.2955850940178928
2006/03/28,1.2821496230092473
2006/03/29,1.310940478943518
2006/03/30,1.3358924131384935
2006/03/31,1.3013434262882426
2006/04/03,1.3819576618207046
2006/04/04,1.3800382512896496
2006/04/05,1.395393434860905
2006/04/06,1.4107484170777904
2006/04/07,1.395393434860905
2006/04/10,1.3781190421129643
2006/04/11,1.3800382512896496
2006/04/12,1.3877158934138698
2006/04/13,1.4165068500253255
2006/04/17,1.4107484170777904
2006/04/18,1.4664108190924618
2006/04/19,1.4836851111632174
2006/04/20,1.510556355212063
2006/04/21,1.4817659019865321
2006/04/24,1.4664108190924616
2006/04/25,1.395393434860905
2006/04/26,1.4280232125344705
2006/04/27,1.4126677269316603
2006/04/28,1.3704411986343743
2006/05/01,1.3838770723517597
2006/05/02,1.3819576618207046
2006/05/03,1.3877158934138696
2006/05/04,1.401151364422515
2006/05/05,1.3857967849143695
2006/05/08,1.353166906563619
2006/05/09,1.3301343828996983
2006/05/10,1.2975046052261328
2006/05/11,1.2571976888142715
2006/05/12,1.226487120317391
2006/05/15,1.1880997151137698
2006/05/16,1.1823413828434197
2006/05/17,1.120921353298693
2006/05/18,1.0998080388114575
2006/05/19,1.1113241999662329
2006/05/22,1.0422263269429162
2006/05/23,1.0441459388283412
2006/05/24,1.0595009210452266
2006/05/25,1.0998080388114577
2006/05/26,1.0959693184265327
2006/05/30,1.0767752131159822
2006/05/31,1.0863720644168875
2006/06/01,1.155470239471759
2006/06/02,1.1631476802416094
2006/06/05,1.1190017414132682
2006/06/06,1.1151629203511582
2006/06/07,1.0998080388114577
2006/06/08,1.0844529559173874
2006/06/09,1.0959693184265327
2006/06/12,1.0403070170890463
2006/06/13,1.0249523369037157
2006/06/14,1.0556619993059317
2006/06/15,1.113243811851658
2006/06/16,1.0460650473278414
2006/06/19,1.0441459388283414
2006/06/20,1.023032422986736
2006/06/21,1.0786947243242224
2006/06/22,1.0403070170890465
2006/06/23,1.0518236816297466
2006/06/26,1.0806140341780925
2006/06/27,1.0499038683899518
2006/06/28,1.0134355716858308
2006/06/29,1.0575817118685418
2006/06/30,1.0575817118685418
2006/07/03,1.0518236816297466
2006/07/05,1.0441459388283416
2006/07/06,1.0383875058808067
2006/07/07,0.9904030480219104
2006/07/10,0.9520152401095495
2006/07/11,0.98080649875256
2006/07/12,0.9328212354761841
2006/07/13,0.892514319064323
2006/07/14,0.9174665552908535
2006/07/17,0.9001917598341733
2006/07/18,0.8905949085332681
2006/07/19,0.8905949085332681
2006/07/20,0.8733205157853277
2006/07/21,0.786948098998293
2006/07/24,0.7811900184209053
2006/07/25,0.8042225420848259
2006/07/26,0.8464490703821119
2006/07/27,0.8080612121311586
2006/07/28,0.8426102996585944
2006/07/31,0.8426102996585944
2006/08/01,0.813819695417286
2006/08/02,0.844529659851057
2006/08/03,0.8579653322140723
2006/08/04,0.852207301975277
2006/08/07,0.8464490703821119
2006/08/08,0.8387715792736692
2006/08/09,0.8234165970567837
2006/08/10,0.8349326575343742
2006/08/11,0.8119001842090461
2006/08/14,0.8368524204355766
2006/08/15,0.8733205157853277
2006/08/16,0.9001917598341733
2006/08/17,0.8925143190643231
2006/08/18,0.8925143190643231
2006/08/21,0.8733205157853275
2006/08/22,0.8618042539533672
2006/08/23,0.8349326575343742
2006/08/24,0.8406908891275393
2006/08/25,0.8675625862237174
2006/08/28,0.8829173670862329
2006/08/29,0.9097890138438184
2006/08/30,0.9059498907501534
2006/08/31,0.8886754980022129
2006/09/01,0.9424184894858293
2006/09/05,0.9788866855127653
2006/09/06,0.892514319064323
2006/09/07,0.9040303795419135
2006/09/08,0.9155469434054286
2006/09/11,0.9155469434054286
2006/09/12,0.9558540611716596
2006/09/13,0.9366604592470339
