Date,Cumulative Returns
2014/04/15,0.0
2014/04/16,1.0175895438032232
2014/04/17,1.0586318955155687
2014/04/21,1.04885993363918
2014/04/22,1.041042289583727
2014/04/23,1.0469054915610077
2014/04/24,1.0260586064227821
2014/04/25,0.9967426586649978
2014/04/28,0.975244292834048
2014/04/29,0.9954396972795495
2014/04/30,1.0039087598991083
2014/05/01,1.0208468851382257
2014/05/02,1.0293159477577845
2014/05/05,1.0214983658309498
2014/05/06,0.9973941393577218
2014/05/07,0.9804560141186043
2014/05/08,0.9889250767381631
2014/05/09,0.9452768643835394
2014/05/12,0.917915296575309
2014/05/13,0.9035830319784697
2014/05/14,0.9166123351898606
2014/05/15,0.9309445997867
2014/05/16,0.8996742720793616
2014/05/19,0.8625406802661242
2014/05/20,0.9120520945980284
2014/05/21,0.9120520945980284
2014/05/22,1.001954379949554
2014/05/23,0.9465797636403692
2014/05/27,0.9140064745475825
2014/05/28,0.8631921609588484
2014/05/29,0.8781758441197935
2014/05/30,0.8697068436288532
2014/06/02,0.88208466614752
2014/06/03,0.9140064745475827
2014/06/04,0.9315960804794242
2014/06/05,0.9231270178598654
2014/06/06,0.9413680423558128
2014/06/09,0.9537459270030982
2014/06/10,0.9400651430989831
2014/06/11,0.9420195230485372
2014/06/12,0.9100977146484746
2014/06/13,0.9120520945980286
2014/06/16,0.9407165616630888
2014/06/17,0.9120520945980286
2014/06/18,0.9231270178598656
2014/06/19,0.9309445997867003
2014/06/20,0.9198696765248633
2014/06/23,0.9537459270030982
2014/06/24,0.9576546869022065
2014/06/25,0.9589576482876548
2014/06/26,0.9589576482876548
2014/06/27,0.9107491332125804
2014/06/30,0.950488585668096
2014/07/01,0.95114006636082
2014/07/02,0.928338739144422
2014/07/03,0.9563517876453765
2014/07/07,0.913355055983477
2014/07/08,0.8749185649134097
2014/07/09,0.8742670842206856
2014/07/10,0.866449502293851
2014/07/11,0.8488598963620093
2014/07/14,0.8657980216011268
2014/07/15,0.8449511364629012
2014/07/16,0.8371335545360665
2014/07/17,0.8084690253423878
2014/07/18,0.8130292659342201
2014/07/21,0.8325732518156158
2014/07/22,0.8221498092465029
2014/07/23,0.8364820738433423
2014/07/24,0.846905516412455
2014/07/25,0.846905516412455
2014/07/28,0.8442996557701768
2014/07/29,0.8390879344856205
2014/07/30,0.846905516412455
2014/07/31,0.8325732518156157
2014/08/01,0.824104189196057
2014/08/04,0.8267100498383352
2014/08/05,0.8136807466269441
2014/08/06,0.9009771713361915
2014/08/07,0.9003256906434673
2014/08/08,0.8846905267897981
2014/08/11,0.9061888926207478
2014/08/12,0.9048859933639178
2014/08/13,0.9609120282372083
2014/08/14,0.9941367980227191
2014/08/15,1.0970683865856357
2014/08/18,1.0716612608555778
2014/08/19,1.0547231356164604
2014/08/20,1.0273615678082302
2014/08/21,1.0775244628328584
2014/08/22,1.1368078390411513
2014/08/25,1.123778473701142
2014/08/26,1.175895686546706
2014/08/27,1.171335445954874
2014/08/28,1.1648207632848693
2014/08/29,1.167426686055766
2014/09/02,1.1778501286248788
2014/09/03,1.1302931563711471
2014/09/04,1.084690501938351
2014/09/05,1.0703582994701302
2014/09/08,1.0677523766992336
2014/09/09,1.0495114143319046
2014/09/10,1.065798058878298
2014/09/11,1.0879479054019718
2014/09/12,1.155700282101205
2014/09/15,1.1179152717238618
2014/09/16,1.1654722439775935
2014/09/17,1.1550488014084808
2014/09/18,1.1758956865467065
2014/09/19,1.237133504833172
2014/09/22,1.1908794939648883
2014/09/23,1.1921823310930997
2014/09/24,1.1999999751485526
2014/09/25,1.1068403484620246
2014/09/26,1.1218240316229697
2014/09/29,1.1016286271774682
2014/09/30,1.0788272999610702
2014/10/01,1.04885993363918
2014/10/02,1.0618891747219525
2014/10/03,1.0794787806537942
2014/10/06,1.0521172128455638
2014/10/07,1.026710087115506
2014/10/08,1.0214983658309496
2014/10/09,0.9693810908567672
2014/10/10,0.9693810908567672
2014/10/13,0.9758957113981533
2014/10/14,0.9798045334258798
2014/10/15,1.0592833762082925
2014/10/16,1.0918566653010793
2014/10/17,1.0703582994701295
2014/10/20,1.0644950974928489
2014/10/21,1.0859934633237986
2014/10/22,1.0736155786765134
2014/10/23,1.0768729821401342
2014/10/24,1.0755700207546859
2014/10/27,1.079478780653794
2014/10/28,1.1016286271774678
2014/10/29,1.0925081459938033
2014/10/30,1.1355048776557028
2014/10/31,1.1563517627939284
2014/11/03,1.151791522202096
2014/11/04,1.1550488014084799
2014/11/05,1.3778501037734303
2014/11/06,1.4065146329671088
2014/11/07,1.3954397097052718
2014/11/10,1.437784960674447
2014/11/11,1.4657980091754015
2014/11/12,1.456026047299013
2014/11/13,1.4723126918454064
2014/11/14,1.5433224720082603
2014/11/17,1.6188924927629464
2014/11/18,1.6182410120702222
2014/11/19,1.673615628379407
2014/11/20,1.7003257154949132
2014/11/21,1.7543973704186497
2014/11/24,1.7895764580250964
2014/11/25,1.80325730405783
2014/11/26,1.8429967565133456
2014/11/28,1.8729641228352356
2014/12/01,1.8488598342333893
2014/12/02,1.7980455827732735
2014/12/03,1.7537458897259257
2014/12/04,1.7765472169423238
2014/12/05,1.7804559768414316
2014/12/08,1.7211726006331387
2014/12/09,1.7843647367405395
2014/12/10,1.7322475238949755
2014/12/11,1.670358224915786
2014/12/12,1.5934852427756514
2014/12/15,1.5791530403074305
2014/12/16,1.7322475238949753
2014/12/17,1.7791530154559827
2014/12/18,1.7967426213878244
2014/12/19,1.7726383327859778
2014/12/22,1.852117237697009
2014/12/23,1.7830618996123275
