Date,Cumulative Returns
2006,0.0
2007,1.2805078792372686
2008,1.3237536841121524
2009,1.3311984003768227
2010,1.6990473622704592
2011,2.1083875061115203
2012,2.00433841359142
2013,2.3085267703562273
2014,2.784115657905228
2015,2.866548960805555
2016,2.799765498998624
2017,3.359774893908665
2018,3.5236163437473387
2019,4.032725736823477
2020,3.725191013258535
