Date,Cumulative Returns
2006,0.0
2007,0.0
2008,0.0
2009,0.0
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,1.7491765569945734
2017,4.536016600112886
2018,7.373963642730354
2019,14.72597672265314
2020,35.93970913350826
