Date,Cumulative Returns
2006,0.0
2007,1.0118300818582802
2008,0.63943965202708
2009,0.4796239112158446
2010,0.7456025262176036
2011,0.9849313866116123
2012,1.0314995921941796
2013,1.1279307551981754
2014,1.2934651653739448
2015,1.3260434408098283
2016,1.4501807702395535
2017,2.4088597036971575
2018,2.7877296570127412
2019,3.5583465830343473
2020,4.829625704096644
