date,open,high,low,close
"2008/01/02",34.8,34.8,33.631,34.26
"2008/01/03",34.271,34.271,33.651,33.931
"2008/01/04",33.69,33.701,32.55,32.75
"2008/01/07",32.831,33.181,32.51,32.82
"2008/01/08",33.061,33.8,32.51,32.521
"2008/01/09",32.541,32.701,31.871,32.271
"2008/01/10",32.1,32.701,31.841,32
"2008/01/11",31.861,32.241,31.431,31.761
"2008/01/14",31.601,32.201,31.3,31.82
"2008/01/15",31.611,31.951,30.951,31.07
"2008/01/16",30.88,30.99,30.15,30.171
"2008/01/17",30.13,30.5,28.871,29
"2008/01/18",29.07,29.99,28.5,28.771
"2008/01/22",28.191,29.3,27.921,28.281
"2008/01/23",27.681,29.791,27.5,29.47
"2008/01/24",29.601,30,29.23,29.41
"2008/01/25",29.66,30.371,29.511,30.031
"2008/01/28",29.89,30.3,29.451,30.3
"2008/01/29",30.15,30.4,29.851,30.351
"2008/01/30",29.75,31.021,29.75,30.841
"2008/01/31",30.511,31.011,30.16,30.71
"2008/02/01",30.73,31.941,30.41,31.89
"2008/02/04",31.861,31.861,30.871,31.041
"2008/02/05",30.75,31.5,30.73,31.031
"2008/02/06",31.13,31.46,30.49,30.8
"2008/02/07",30.681,31.201,29.75,29.98
"2008/02/08",29.9,30.421,29.8,29.951
"2008/02/11",29.861,30.3,29.621,30.181
"2008/02/12",30.4,30.49,29.99,30.15
"2008/02/13",30.431,30.851,30.22,30.5
"2008/02/14",30.57,30.591,30.14,30.14
"2008/02/15",29.98,30.16,29.89,30
"2008/02/19",30.181,30.46,29.65,29.841
"2008/02/20",29.66,30.13,29.63,30
"2008/02/21",30.101,30.101,29.33,29.39
"2008/02/22",29.591,29.591,28.97,29.38
"2008/02/25",33.361,33.42,32.05,33.07
"2008/02/26",33.021,33.25,31.56,32.581
"2008/02/27",32.381,33.491,32.21,33.381
"2008/02/28",33.041,33.401,32.66,33.35
"2008/02/29",33.01,33.721,32.75,33.32
"2008/03/03",33.061,33.6,32.76,33.12
"2008/03/04",33.66,33.76,32.221,32.6
"2008/03/05",32.71,33.3,32.631,32.901
"2008/03/06",32.87,33.131,32.51,32.51
"2008/03/07",32.03,32.96,32.03,32.64
"2008/03/10",32.37,32.64,32.181,32.181
"2008/03/11",32.5,33.12,32.5,33.12
"2008/03/12",33.12,33.811,32.94,33.491
"2008/03/13",33.111,33.721,33.07,33.561
"2008/03/14",33.771,33.82,32.881,33.291
"2008/03/17",32.591,32.94,31.75,32.431
"2008/03/18",32.98,33.741,32.631,33.741
"2008/03/19",33.69,33.85,33.21,33.221
"2008/03/20",33.3,33.71,33,33.651
"2008/03/24",33.78,34.491,33.07,34.05
"2008/03/25",33.91,34.151,33.37,33.91
"2008/03/26",33.701,33.89,33,33.28
"2008/03/27",33.381,33.44,32.861,32.91
"2008/03/28",33.021,33.361,32.881,32.92
"2008/03/31",33.03,33.64,32.8,33.32
"2008/04/01",33.561,34.651,33.491,34.53
"2008/04/02",34.46,34.721,33.651,33.971
"2008/04/03",33.67,34.091,33.51,33.991
"2008/04/04",34,34.201,33.6,34
"2008/04/07",33.75,33.75,33.021,33.221
"2008/04/08",33.061,33.401,33.061,33.331
"2008/04/09",33.311,33.491,32.741,32.861
"2008/04/10",32.931,33.41,32.67,33.12
"2008/04/11",32.721,33.401,32.721,32.971
"2008/04/14",32.901,33.16,32.66,32.89
"2008/04/15",33.14,33.201,32.841,33.041
"2008/04/16",33.221,34.091,33.221,34.041
"2008/04/17",33.98,34.181,33.51,33.701
"2008/04/18",34.17,34.67,33.971,34.341
"2008/04/21",34.1,34.361,33.631,34.061
"2008/04/22",33.431,34.091,33,33.341
"2008/04/23",34.181,35.991,34.061,35.341
"2008/04/24",35.46,36.73,35.1,36.491
"2008/04/25",36.66,36.71,35.861,36.451
"2008/04/28",36.62,36.69,36,36.061
"2008/04/29",35.931,36.46,35.931,36.431
"2008/04/30",36.3,37.1,36.3,36.75
"2008/05/01",36.76,37.67,36.37,37.67
"2008/05/02",37.78,38,37.271,37.491
"2008/05/05",37.32,37.42,36.631,37.091
"2008/05/06",36.96,37.28,36.791,36.98
"2008/05/07",36.96,37.57,36.71,36.78
"2008/05/08",36.85,37.94,36.741,37.69
"2008/05/09",37.37,37.5,36.951,37.1
"2008/05/12",37.081,37.53,37,37.19
"2008/05/13",37.19,37.89,36.931,37.87
"2008/05/14",38.041,38.111,37.48,37.57
"2008/05/15",37.381,37.701,37.17,37.631
"2008/05/16",37.85,38.03,37.041,37.831
"2008/05/19",37.92,38.471,37.631,37.991
"2008/05/20",37.94,38.21,37.17,37.39
"2008/05/21",37.471,37.69,36.66,36.91
"2008/05/22",36.92,37.71,36.92,37.201
"2008/05/23",37.151,37.151,36.5,36.681
"2008/05/27",36.69,37.581,36.6,37.55
"2008/05/28",37.561,37.561,36.62,37.19
"2008/05/29",37.201,37.721,36.82,37.51
"2008/05/30",37.5,37.64,36.881,37.6
"2008/06/02",37.581,37.581,36.64,36.96
"2008/06/03",36.991,37.381,36.611,36.991
"2008/06/04",36.931,37.241,36.66,37.12
"2008/06/05",37.341,37.991,37.23,37.951
"2008/06/06",37.651,37.8,36.85,36.85
"2008/06/09",36.861,37,36.241,36.541
"2008/06/10",36.39,36.64,36.061,36.23
"2008/06/11",36.28,36.28,35.39,35.39
"2008/06/12",35.651,36.07,35.331,35.401
"2008/06/13",35.581,35.64,35.32,35.44
"2008/06/16",35.39,35.991,35.361,35.75
"2008/06/17",35.931,36.451,35.631,36.431
"2008/06/18",36.181,37.01,36.181,36.471
"2008/06/19",36.431,36.96,35.901,36.381
"2008/06/20",36.26,36.271,35.241,35.271
"2008/06/23",35.37,36.061,35,35.081
"2008/06/24",34.841,35.431,34.5,34.82
"2008/06/25",34.82,35.831,34.82,35.46
"2008/06/26",35.151,35.48,33.951,33.96
"2008/06/27",33.96,34.14,32.991,33.17
"2008/06/30",33.221,33.401,32.581,32.64
"2008/07/01",32.5,32.62,31.511,32.23
"2008/07/02",34.12,34.131,32.971,33.291
"2008/07/03",33.25,33.25,32.361,32.37
"2008/07/07",32.48,33.23,32.131,32.521
